listing_id,m_revenue,status_amenities,score_amenities,score_star_rating,score_guest_favorite,score_review_count,score_listing_title,score_listing_description,score_review_summary,score_image_score,property_manager_count,property_manager_cat,lat,lng,bedrooms,l_revenue,user_listings,features_to_review,listing_age,extracted_review_count
866006667606336654,7041.8,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.01493327,-78.498215,3,15754,FALSE,[],517,64
15066343,7041.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.9659,-78.51288,3,21413,FALSE,[],1628,144
815312850918778272,7041.8,SUCCESS,A,A,B,A,B,B,A,B,29,Moderate,38.01769,-78.49205,3,39782,FALSE,[],533,30
625204383547327920,7041.8,SUCCESS,A,B,B,A,B,B,A,B,1,Individual,38.02176,-78.49724,3,10791,FALSE,[],664,14
573135287369337234,7041.8,SUCCESS,A,A,B,A,B,B,B,B,8,Small,38.01985,-78.49644,3,17781,FALSE,[],910,57
34466238,7041.8,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.01904,-78.4955,3,0,FALSE,[],1628,59
21548943,7041.8,SUCCESS,A,A,B,B,B,B,A,B,1,Individual,38.01582,-78.49477,3,0,FALSE,[],156,8
851008521978902877,7041.8,SUCCESS,C,A,B,C,B,B,A,B,1,Individual,38.02018,-78.49602,3,5307,FALSE,"['score_amenities', 'score_review_count']",533,3
43770662,6079,SUCCESS,A,A,A,A,B,B,A,B,10,Small,38.05993,-78.89837,3,12324,FALSE,[],1298,344
717419195799095122,6079,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.06371,-78.89971,3,10244,FALSE,[],653,25
1142654582354839460,6079,SUCCESS,C,A,A,A,B,B,A,B,-999,Unknown,38.06961829999999,-78.9300306,3,2882,FALSE,['score_amenities'],78,10
773064599237281002,6448.5,SUCCESS,A,A,A,A,C,B,A,B,2,Small,37.88353,-78.83418,4,15521,FALSE,['score_listing_title'],610,78
44697271,6448.5,SUCCESS,A,A,A,A,D,B,A,B,1,Individual,37.88127,-78.8277,4,24449,FALSE,['score_listing_title'],1393,103
48843311,6448.5,SUCCESS,C,A,B,A,B,B,A,B,1948,Large,37.88971,-78.76145,4,18718,FALSE,['score_amenities'],1253,16
27028379,6448.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.87965,-78.81885,4,11496,FALSE,[],1227,55
45409075,7335.6,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.02033,-78.48342,3,29325,FALSE,[],1420,46
45951228,7335.6,SUCCESS,A,B,B,A,B,B,A,B,1,Individual,38.01504,-78.48273,3,3033,FALSE,[],1299,145
23693768,7335.6,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.0135,-78.48099,3,2700,FALSE,[],1628,19
1150083801304795917,7335.6,SUCCESS,C,A,B,B,D,B,A,B,1,Individual,38.01615,-78.47652,3,0,FALSE,"['score_amenities', 'score_listing_title']",79,1
782808535312157732,7335.6,SUCCESS,A,A,A,A,B,B,A,B,10,Small,38.02031,-78.47938,3,17159,FALSE,[],627,67
805205199723901473,7335.6,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.00069727341591,-78.48569501,3,0,FALSE,['score_review_count'],564,3
713916694001144609,7335.6,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.01497,-78.4831,3,37800,FALSE,[],664,26
1113285875794392357,7335.6,SUCCESS,A,A,B,B,B,B,A,B,1,Individual,38.01776242861361,-78.47858031,3,22380,FALSE,[],171,4
1189824161172879056,7335.6,SUCCESS,A,A,B,B,B,B,A,B,1,Individual,38.0155192,-78.4763293,3,0,FALSE,[],39,0
1212217718259414760,7335.6,SUCCESS,C,A,B,B,B,B,A,B,1,Individual,38.01512774574012,-78.47842646,3,0,FALSE,['score_amenities'],39,0
53442549,7335.6,SUCCESS,A,A,B,A,B,A,A,B,48,Moderate,38.02081,-78.48225,3,17701,FALSE,[],664,38
839008601769416952,7335.6,SUCCESS,C,A,B,C,B,B,A,B,1,Individual,38.0209206,-78.4846734,3,17920,FALSE,"['score_amenities', 'score_review_count']",549,6
4438519,7335.6,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.02562,-78.4762,3,6617,FALSE,[],1628,11
724818828074752560,7335.6,SUCCESS,A,B,B,A,B,B,C,B,1,Individual,38.02059,-78.48213,3,13310,FALSE,['score_review_summary'],664,51
36960823,7335.6,SUCCESS,A,A,B,A,B,B,A,B,9,Small,38.0203,-78.48365,3,20656,FALSE,[],1628,57
21413176,7335.6,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02297,-78.48351,3,10557,FALSE,[],1628,216
766177508743512897,6835.7,SUCCESS,C,A,B,C,B,B,B,B,1,Individual,38.27245,-78.43289,4,1791,FALSE,"['score_amenities', 'score_review_count']",650,6
14912601,6835.7,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.26993,-78.43557,4,19537,FALSE,[],1629,59
564621603352277232,6835.7,SUCCESS,A,A,B,A,B,A,A,B,3,Small,38.29783,-78.47879,4,19228,FALSE,[],899,72
33739000,6835.7,SUCCESS,A,C,B,A,B,B,B,B,82,Large,38.297775,-78.500335,4,1180,FALSE,['score_star_rating'],1629,17
597704111835371809,6835.7,SUCCESS,A,A,B,A,B,B,A,B,10,Small,38.30874,-78.51018,4,20072,FALSE,[],811,50
861531693988881236,5183.6,SUCCESS,A,A,A,A,B,B,A,B,1948,Large,37.90301,-78.83577,3,11370,FALSE,[],516,18
719541359310087011,7036.8,SUCCESS,A,A,A,A,B,B,B,A,5,Small,38.03036,-78.49948,3,19977,FALSE,[],664,57
9274661,7036.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.03047,-78.5053,3,19247,FALSE,[],1628,390
40158088,3914.1,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.0762,-78.58664,1,6233,FALSE,[],1628,190
589042318569867007,3914.1,SUCCESS,C,None,B,C,B,B,A,C,13,Moderate,38.08876,-78.58373,1,0,FALSE,"['score_amenities', 'score_review_count', 'score_image_score']",811,2
32545260,3914.1,SUCCESS,A,None,B,C,B,B,A,B,5,Small,38.10341,-78.56488,1,12133,FALSE,['score_review_count'],1629,2
1086962193136305054,5068.1,SUCCESS,C,A,B,A,B,B,B,B,9,Small,38.03467844791122,-78.48385056,2,6759,FALSE,['score_amenities'],213,14
31017496,5068.1,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.03493,-78.48928,2,8476,FALSE,[],1628,473
1174039367328281192,5068.1,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,38.03188320098939,-78.49015167,2,4002,FALSE,['score_amenities'],77,21
943540555822457761,13868.1,SUCCESS,A,A,A,A,B,B,A,B,8,Small,38.02424711760861,-78.84841182,5,12757,FALSE,[],397,27
21980077,12841.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.01542,-78.82198,5,17278,FALSE,[],1628,134
981308009058191707,12841.1,SUCCESS,A,A,A,A,B,B,A,B,104,Large,38.03083,-78.82958,5,24920,FALSE,[],349,15
8125684,12841.1,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,38.02118,-78.82405,5,39100,FALSE,[],1629,64
48973587,11271.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.9686,-78.7564,5,3920,FALSE,[],1211,59
35873806,4960,SUCCESS,A,B,B,A,B,B,B,B,1,Individual,37.94958,-78.4652,2,0,FALSE,[],1736,45
35873806,3473.7,SUCCESS,A,B,B,A,B,B,B,B,1,Individual,37.94958,-78.4652,2,0,FALSE,[],1736,45
38677960,4960,SUCCESS,A,A,A,A,B,A,A,B,2,Small,38.0004,-78.48379,2,1400,FALSE,[],1120,119
38677960,3473.7,SUCCESS,A,A,A,A,B,A,A,B,2,Small,38.0004,-78.48379,2,1400,FALSE,[],1120,119
574550673126616697,4960,SUCCESS,A,A,B,A,C,C,B,B,2,Small,37.99136,-78.50084,2,0,FALSE,"['score_listing_title', 'score_listing_description']",811,15
574550673126616697,3473.7,SUCCESS,A,A,B,A,C,C,B,B,2,Small,37.99136,-78.50084,2,0,FALSE,"['score_listing_title', 'score_listing_description']",811,15
739329044551119993,4960,SUCCESS,A,C,B,C,B,B,C,B,3,Small,38.01339,-78.48096,2,5042,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",664,6
739329044551119993,3473.7,SUCCESS,A,C,B,C,B,B,C,B,3,Small,38.01339,-78.48096,2,5042,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",664,6
922611487433847958,4960,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.01034067,-78.46263818,2,9748,FALSE,[],397,53
922611487433847958,3473.7,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.01034067,-78.46263818,2,9748,FALSE,[],397,53
933612345574708731,4960,SUCCESS,A,A,A,A,D,B,A,B,5,Small,38.0102847,-78.4625618,2,8925,FALSE,['score_listing_title'],397,50
933612345574708731,3473.7,SUCCESS,A,A,A,A,D,B,A,B,5,Small,38.0102847,-78.4625618,2,8925,FALSE,['score_listing_title'],397,50
49257959,4960,SUCCESS,A,None,B,C,B,A,A,B,1,Individual,37.99313,-78.49907,2,15737,FALSE,['score_review_count'],1228,1
49257959,3473.7,SUCCESS,A,None,B,C,B,A,A,B,1,Individual,37.99313,-78.49907,2,15737,FALSE,['score_review_count'],1228,1
1226835261939826389,4960,SUCCESS,A,A,B,B,B,B,A,B,-999,Unknown,37.936525023789535,-78.49557693,2,800,FALSE,[],18,0
1226835261939826389,3473.7,SUCCESS,A,A,B,B,B,B,A,B,-999,Unknown,37.936525023789535,-78.49557693,2,800,FALSE,[],18,0
943540197976687640,11153.1,SUCCESS,A,A,A,A,B,B,A,B,8,Small,38.00527742610252,-78.85789207,5,12349,FALSE,[],397,21
40125467,4960,SUCCESS,A,B,B,A,B,B,B,B,94,Large,38.01619,-78.47526,2,6625,FALSE,[],1511,73
32763250,4960,SUCCESS,A,A,B,C,B,B,A,B,1,Individual,38.016,-78.47908,2,8864,FALSE,['score_review_count'],1628,4
1163809743673512389,4960,SUCCESS,C,None,B,B,B,B,A,B,1,Individual,38.01553685411414,-78.47926411,2,300,FALSE,['score_amenities'],79,4
600056193685666644,4960,SUCCESS,A,A,A,A,B,B,A,B,8,Small,38.014801,-78.473129,2,8124,FALSE,[],812,42
591008075939052646,4960,SUCCESS,A,A,B,A,B,B,A,B,8,Small,38.014801,-78.473129,2,8790,FALSE,[],879,57
642059838880031797,7332,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.95715,-78.78516,4,22352,FALSE,[],812,45
48514645,7332,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.97360173,-78.81959724,4,14079,FALSE,[],1253,118
798481326348371628,7332,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.96706,-78.81874,4,24147,FALSE,[],563,57
38478919,4850.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.08982,-78.51758,2,13110,FALSE,[],1628,77
9127937,4850.7,SUCCESS,A,A,A,A,B,A,A,B,55,Large,38.0965,-78.50965,2,12440,TRUE,[],1628,52
1154427650857232465,4850.7,SUCCESS,A,A,A,B,B,B,A,B,1,Individual,38.07879055586786,-78.49561491,2,5309,FALSE,[],111,8
14248303,4850.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.06957,-78.49511,2,2442,FALSE,[],1628,128
49982659,4850.7,SUCCESS,A,A,A,A,B,B,A,B,14,Moderate,38.06889,-78.49239,2,8380,FALSE,[],580,31
17657168,4850.7,SUCCESS,A,B,B,A,B,B,A,B,9,Small,38.07948,-78.49788,2,10508,FALSE,[],1628,360
27872896,4850.7,SUCCESS,C,A,B,A,B,B,A,B,1,Individual,38.05939,-78.50572,2,0,FALSE,['score_amenities'],1563,31
33959757,4850.7,SUCCESS,A,A,A,A,B,B,B,B,9,Small,38.08006,-78.50332,2,4802,FALSE,[],1628,283
42177986,4850.7,SUCCESS,A,A,B,C,C,B,A,B,1,Individual,38.07769,-78.49272,2,0,FALSE,"['score_review_count', 'score_listing_title']",1628,5
33347018,4850.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.10138,-78.56922,2,2270,FALSE,[],1629,83
48742258,4850.7,SUCCESS,A,A,B,C,B,C,A,B,3,Small,38.06717,-78.49921,2,329,FALSE,"['score_review_count', 'score_listing_description']",1253,1
835614277774723048,7169.1,SUCCESS,A,None,B,C,D,B,A,B,10,Small,38.06722,-78.47056,3,18765,FALSE,"['score_review_count', 'score_listing_title']",550,2
51071817,7169.1,SUCCESS,A,A,B,A,C,B,A,B,1,Individual,38.0776,-78.48423,3,14175,FALSE,['score_listing_title'],1119,33
53808028,7169.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.06809,-78.46875,3,16258,FALSE,[],977,100
236217,7169.1,SUCCESS,A,A,B,A,D,B,A,C,1,Individual,38.07037,-78.49156,3,11025,FALSE,"['score_listing_title', 'score_image_score']",1511,135
20440175,10903.4,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.94641,-78.7939,5,2878,FALSE,[],798,39
1022668948505022115,10903.4,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,37.92587339815971,-78.84117533,5,20826,FALSE,['score_amenities'],279,15
591325128199855779,10903.4,SUCCESS,A,None,B,C,B,B,A,B,29,Moderate,37.94415,-78.85392,5,41225,FALSE,['score_review_count'],878,2
37838743,10903.4,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.93422,-78.84327,5,22492,FALSE,[],1629,139
934793365783929973,7041.8,SUCCESS,A,A,B,A,C,B,A,A,94,Large,38.02283130962415,-78.48881921,3,18488,FALSE,['score_listing_title'],399,12
45557208,7041.8,SUCCESS,C,A,B,A,B,B,A,B,94,Large,38.02365,-78.48828,3,0,FALSE,['score_amenities'],1420,12
578775027596109350,7041.8,SUCCESS,A,A,A,A,B,B,A,B,4,Small,38.02071,-78.49156,3,8197,FALSE,[],734,31
48563328,6167.8,SUCCESS,A,A,A,A,D,A,A,B,4,Small,37.88641,-78.87391,4,6541,FALSE,['score_listing_title'],1253,126
48563328,13535.6,SUCCESS,A,A,A,A,D,A,A,B,4,Small,37.88641,-78.87391,4,6541,FALSE,['score_listing_title'],1253,126
53900300,6167.8,SUCCESS,A,A,A,A,B,B,C,B,9,Small,37.89932,-78.86303,4,6250,FALSE,['score_review_summary'],977,51
53900300,13535.6,SUCCESS,A,A,A,A,B,B,C,B,9,Small,37.89932,-78.86303,4,6250,FALSE,['score_review_summary'],977,51
52700306,6889.3,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,38.15172,-78.57497,3,2600,FALSE,['score_amenities'],1053,16
21669291,6889.3,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.18811,-78.42138,3,11339,FALSE,[],1088,250
53143964,6889.3,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.13494,-78.4484,3,23120,FALSE,[],979,24
958684635499499516,6889.3,SUCCESS,A,B,B,A,B,C,B,B,4,Small,38.12753426792666,-78.4213325,3,11058,FALSE,['score_listing_description'],381,11
893013247595720773,6889.3,SUCCESS,A,C,B,A,B,B,C,B,3,Small,38.13074,-78.43173,3,20475,FALSE,"['score_star_rating', 'score_review_summary']",476,13
965461488015456731,6889.3,SUCCESS,A,A,B,C,B,A,A,B,1,Individual,38.1517075,-78.46971678,3,33395,FALSE,['score_review_count'],365,4
742659374670756987,6889.3,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.09289,-78.40216,3,16294,FALSE,[],663,54
909569467296343657,6625,SUCCESS,A,A,B,C,C,B,A,B,2,Small,38.02696,-78.50328,3,0,FALSE,"['score_review_count', 'score_listing_title']",447,1
918018207127866248,6625,SUCCESS,A,None,B,C,B,B,B,B,104,Large,38.02927284077804,-78.5068036,3,2940,FALSE,['score_review_count'],429,1
561466400056996244,6625,SUCCESS,A,A,A,A,D,B,A,B,1,Individual,38.01467,-78.50633,3,15036,FALSE,['score_listing_title'],811,57
823095856641521636,6625,SUCCESS,A,A,B,C,B,B,A,B,104,Large,38.03082,-78.50565,3,1260,FALSE,['score_review_count'],542,1
705073961831078679,6625,SUCCESS,A,A,B,A,B,B,A,B,17,Moderate,38.02587,-78.50682,3,18788,FALSE,[],734,26
22494093,6625,SUCCESS,A,A,B,A,D,B,A,B,2,Small,38.02552,-78.50566,3,22813,FALSE,['score_listing_title'],1629,130
1134057511221626046,7541.1,SUCCESS,C,C,B,B,B,B,A,B,1,Individual,38.0046899,-78.885746,4,9480,FALSE,"['score_amenities', 'score_star_rating']",143,0
1100694817767114150,7541.1,SUCCESS,A,A,B,B,B,B,A,B,4,Small,37.9893691,-78.8490617,4,6264,FALSE,[],174,3
776032226007969409,7541.1,SUCCESS,A,A,A,A,B,B,A,B,104,Large,37.98552,-78.83723,4,7424,FALSE,[],642,26
942817950806123734,10789.8,SUCCESS,C,A,A,A,B,B,B,B,8,Small,38.00995897295852,-78.36484366,4,14786,FALSE,['score_amenities'],397,41
785350473943713004,4811.6,SUCCESS,C,A,A,C,B,A,B,B,1,Individual,38.05861,-78.4553,2,1480,FALSE,"['score_amenities', 'score_review_count']",625,2
42305122,4811.6,SUCCESS,A,B,B,A,B,B,A,B,2,Small,38.06531,-78.46706,2,5782,FALSE,[],1628,68
17041059,4811.6,SUCCESS,A,A,A,A,B,C,A,D,1,Individual,38.07314,-78.45736,2,10800,FALSE,"['score_listing_description', 'score_image_score']",1628,81
52383173,4811.6,SUCCESS,A,B,B,A,B,B,C,B,13,Moderate,38.06579,-78.47766,2,9704,FALSE,['score_review_summary'],977,95
1134894552051366446,4811.6,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.08377929275713,-78.46320438,2,0,FALSE,[],111,11
36521202,7092.2,SUCCESS,A,B,B,C,D,B,A,B,10,Small,38.06114,-78.46727,3,3162,FALSE,"['score_review_count', 'score_listing_title']",1628,6
51225982,7092.2,SUCCESS,A,A,A,A,B,B,A,B,48,Moderate,38.05156,-78.48194,3,5553,FALSE,[],1119,66
720348766508535905,7092.2,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.06453,-78.46717,3,15397,FALSE,[],664,37
947875423700120586,7092.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.06535909999999,-78.4662474,3,13046,FALSE,[],398,38
581930515897663005,7092.2,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.05936813354492,-78.47246552,3,21850,FALSE,[],564,30
53780086,7092.2,SUCCESS,A,A,A,A,D,A,A,B,1,Individual,38.05567,-78.48177,3,28350,FALSE,['score_listing_title'],977,56
668153104146916612,6932.3,SUCCESS,A,A,A,A,B,A,B,B,2,Small,37.7869372,-78.7640684,2,6020,FALSE,[],734,128
577744754272244549,6932.3,SUCCESS,A,A,B,A,B,C,A,B,104,Large,37.7396,-78.78872,2,3373,FALSE,['score_listing_description'],899,119
1129945406391977285,5596.6,SUCCESS,A,B,B,A,B,B,A,B,10,Small,37.998946809611446,-78.84483681,3,9269,FALSE,[],111,10
1035676095767946607,11125.7,SUCCESS,A,A,B,A,B,B,B,B,104,Large,38.06333,-78.89736,5,23061,FALSE,[],273,11
992882474421561197,11125.7,SUCCESS,A,B,A,A,B,B,A,B,4,Small,38.08421729,-78.90053004,5,6840,FALSE,[],299,14
947284376254927392,11125.7,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.08140206020333,-78.90856182,5,41699,FALSE,['score_review_count'],397,2
816112933221234378,11125.7,SUCCESS,A,None,B,C,B,B,A,B,2,Small,38.06293,-78.89758,5,28363,FALSE,['score_review_count'],559,2
709303415571374079,11125.7,SUCCESS,A,A,A,C,B,A,A,B,4,Small,38.08835,-78.87817,5,46925,FALSE,['score_review_count'],669,6
878915440421717396,4848,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.887578866667866,-78.87923633,3,2511,FALSE,[],399,15
52547369,4848,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.87889,-78.89726,3,19643,FALSE,[],1067,146
943540089767051035,4848,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.88754180130999,-78.87707347,3,5407,FALSE,[],399,18
45203423,4848,SUCCESS,A,A,A,A,B,B,A,B,4,Small,37.89864,-78.87089,3,38549,FALSE,[],1300,113
44213668,11093.1,SUCCESS,A,A,B,A,B,B,A,B,8,Small,37.89254,-78.88049,7,50409,FALSE,[],1487,85
1014454567643506102,3668.8,SUCCESS,C,A,B,C,B,B,A,B,5,Small,37.88908863871904,-78.87794155,2,0,FALSE,"['score_amenities', 'score_review_count']",299,3
739720047553409279,3668.8,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.88788866847892,-78.87744919,2,0,FALSE,[],644,34
10085858,5850.7,SUCCESS,A,A,A,A,B,B,A,B,4,Small,37.77921,-78.89088,4,19106,FALSE,[],1628,294
51537415,9584.3,SUCCESS,A,A,A,A,C,B,A,B,1,Individual,38.06671,-78.8819,4,3883,FALSE,['score_listing_title'],799,21
712817394990338485,9584.3,SUCCESS,A,A,A,A,B,B,B,B,9,Small,38.058658,-78.901246,4,9752,FALSE,[],668,96
860908248844351111,9584.3,SUCCESS,A,B,B,C,B,B,B,B,3,Small,38.03888,-78.88452,4,0,FALSE,['score_review_count'],481,3
659567405287171593,4418.7,SUCCESS,A,A,A,A,B,B,A,B,4,Small,37.93477,-78.83457,2,11090,FALSE,[],785,50
47859254,4418.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.935852,-78.843124,2,12289,FALSE,[],1253,231
34088926,4418.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.95615,-78.83001,2,13451,FALSE,[],1628,241
740796641912850500,6324.2,SUCCESS,A,A,A,A,B,B,A,B,5,Small,38.07181,-78.89921,3,7939,FALSE,[],668,79
500803999091059219,6324.2,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.06949,-78.8647,3,5627,FALSE,[],899,122
838536362700811052,6324.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.07510221691668,-78.87629566,3,6098,FALSE,[],544,28
48270567,6324.2,SUCCESS,A,A,A,A,B,B,B,B,2,Small,38.06311,-78.87761,3,1659,FALSE,[],1054,256
951343285584326545,6324.2,SUCCESS,A,B,B,A,B,B,A,B,2,Small,38.07334828325477,-78.88541878,3,7569,FALSE,[],381,15
49960837,6324.2,SUCCESS,A,A,B,A,B,B,A,B,3,Small,38.08429,-78.8989,3,8140,FALSE,[],1181,28
915415652732655640,6324.2,SUCCESS,A,B,B,A,B,B,A,B,1,Individual,38.07600629852857,-78.88825586,3,9008,FALSE,[],397,35
651583054597170842,9244.1,SUCCESS,A,A,A,A,B,B,A,B,104,Large,37.82517,-78.72981,3,9035,FALSE,[],811,67
33041181,9244.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.82581,-78.70241,3,6471,FALSE,[],1628,64
782606664462324974,9244.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.80374459,-78.81369542,3,5328,FALSE,[],627,22
21715714,9244.1,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.83862,-78.79749,3,7098,FALSE,[],1628,108
1170219635413335937,9244.1,SUCCESS,A,A,B,B,B,B,A,B,1,Individual,37.83146581977125,-78.74520936,3,692,FALSE,[],39,3
37635814,3576.6,SUCCESS,A,A,A,A,B,B,B,B,5,Small,37.94193,-78.83824,1,6765,FALSE,[],1628,506
51467604,3576.6,SUCCESS,A,B,B,A,B,B,A,B,2,Small,37.93158,-78.83912,1,3785,FALSE,[],1119,124
754342965742623194,3576.6,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.94303673890108,-78.84714057,1,11284,FALSE,[],663,55
22027485,3576.6,SUCCESS,A,A,A,A,C,B,A,B,1,Individual,37.9544,-78.857,1,8985,FALSE,['score_listing_title'],1628,155
47048462,3653.1,SUCCESS,A,A,A,A,B,B,A,B,6,Small,38.00496,-78.8239,1,2032,FALSE,[],1298,282
14216967,3653.1,SUCCESS,A,B,A,A,B,B,A,B,6,Small,38.00501,-78.82401,1,8451,FALSE,[],1629,647
872410418286937895,3545.5,SUCCESS,A,A,A,A,B,B,A,B,6,Small,37.98342,-78.84052,1,6639,FALSE,[],475,16
872438265556413482,3545.5,SUCCESS,A,A,A,A,B,B,B,B,6,Small,37.98335,-78.8395,1,12523,FALSE,[],475,20
872438321134800460,3545.5,SUCCESS,A,A,A,C,B,B,A,B,6,Small,37.98391,-78.83898,1,6345,FALSE,['score_review_count'],475,7
872438374227285532,3545.5,SUCCESS,A,A,B,C,B,B,A,B,6,Small,37.98387,-78.83932,1,7076,FALSE,['score_review_count'],475,3
49714836,3545.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.97452,-78.8707,1,7966,FALSE,[],1174,187
919354,3401.9,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.87708,-78.89594,1,2520,FALSE,[],1628,335
348445,3401.9,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.87629,-78.89499,1,2080,FALSE,[],1628,317
8584053,3401.9,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,37.87541,-78.89167,1,5375,FALSE,['score_amenities'],1628,182
46966786,5024.3,SUCCESS,A,A,A,A,B,B,A,B,18,Moderate,38.0359,-78.47851,2,12988,FALSE,[],533,116
966509507544041856,4903.2,SUCCESS,A,A,B,C,B,B,A,B,2,Small,38.04754,-78.48511,2,0,FALSE,['score_review_count'],365,2
887661008566629919,4903.2,SUCCESS,C,None,B,C,B,B,A,B,1,Individual,38.05182,-78.49085,2,31500,FALSE,"['score_amenities', 'score_review_count']",476,1
36756875,4903.2,SUCCESS,A,C,B,A,B,B,B,B,1,Individual,38.04804,-78.4865,2,10080,FALSE,['score_star_rating'],1628,12
33431471,4903.2,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.04834,-78.49193,2,11923,FALSE,[],1628,134
13682721,6791.5,SUCCESS,A,A,A,A,B,B,A,B,5,Small,37.91971,-78.84325,4,12374,FALSE,[],1628,335
1001358516726434031,6791.5,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,37.93602645587272,-78.84262807,4,0,FALSE,[],299,11
751227542314921862,6791.5,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,37.92327,-78.84778,4,13286,FALSE,['score_amenities'],642,54
557849028462211106,6791.5,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,37.93616,-78.84088,4,24561,FALSE,[],910,46
39304006,6791.5,SUCCESS,A,A,A,A,C,B,A,B,5,Small,37.94102,-78.83855,4,10882,FALSE,['score_listing_title'],1628,206
792156557944560660,6791.5,SUCCESS,A,A,A,C,B,B,A,B,5,Small,37.92335,-78.85022,4,18398,FALSE,['score_review_count'],610,6
710359954881243183,11060.3,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.9982484,-78.8546094,5,90492,FALSE,[],516,55
594203169903069268,5283.3,SUCCESS,A,A,B,C,B,B,A,B,29,Moderate,37.94155,-78.85638,3,15600,FALSE,['score_review_count'],878,6
20982337,5283.3,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.933231,-78.840233,3,7070,FALSE,[],1628,145
670131691180298302,5283.3,SUCCESS,A,A,A,A,B,B,A,A,2,Small,37.93963,-78.84859,3,22253,FALSE,[],785,78
12873329,3891.5,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,37.88399,-78.84348,2,7135,FALSE,['score_amenities'],1628,124
46796420,3660.9,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.92562,-78.8534,1,2361,FALSE,[],1300,148
723981062304581833,7092.2,SUCCESS,C,A,B,C,B,B,A,B,1,Individual,38.04974,-78.50056,3,18750,FALSE,"['score_amenities', 'score_review_count']",604,3
674753625415781457,7092.2,SUCCESS,C,A,B,A,B,B,A,B,13,Moderate,38.05720275390403,-78.49153301,3,13374,FALSE,['score_amenities'],397,11
